A1.TG.24538;2019-09-23T15:24:00.000+02:00;49.667995;6.3770285;inboundTowardsTown;A1;freeFlow;108.0;886;4.0
A1.GTCET.7367;2019-09-23T15:24:00.000+02:00;49.620834;6.1790977;outboundFromTown;A1;freeFlow;100.0;2870;8.0
A1.TG.26600;2019-09-23T15:24:00.000+02:00;49.679436;6.399427;inboundTowardsTown;A1;freeFlow;103.0;761;2.0
A1.TG.13878;2019-09-23T15:24:00.000+02:00;49.636826;6.243645;inboundTowardsTown;A1;freeFlow;104.0;1417;2.0
A1.TG.22026;2019-09-23T15:24:00.000+02:00;49.65866;6.3458695;inboundTowardsTown;A1;unknown;null;0;0.0
A1.TG.16951;2019-09-23T15:24:00.000+02:00;49.643085;6.284836;inboundTowardsTown;A1;freeFlow;110.0;1013;4.0
A1.GT.6130;2019-09-23T15:24:00.000+02:00;49.610275;6.175354;outboundFromTown;A1;freeFlow;103.0;3004;8.0
A1.GT.3225;2019-09-23T15:24:00.000+02:00;49.58677;6.160692;outboundFromTown;A1;freeFlow;118.0;3004;10.0
A1.GT.8099;2019-09-23T15:24:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;freeFlow;107.0;2890;6.0
A1.GT.15400;2019-09-23T15:24:00.000+02:00;49.64039;6.2638326;outboundFromTown;A1;freeFlow;90.0;1181;6.0
A1.TG.8100;2019-09-23T15:24:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.4400;2019-09-23T15:24:00.000+02:00;49.595387;6.1701794;outboundFromTown;A1;freeFlow;117.0;2884;9.0
A1.GT.16951;2019-09-23T15:24:00.000+02:00;49.642994;6.284845;outboundFromTown;A1;congested;32.0;1551;17.0
A1.GT.35064;2019-09-23T15:24:00.000+02:00;49.721455;6.4883018;outboundFromTown;A1;congested;78.0;831;4.0
A1.TG.880;2019-09-23T15:24:00.000+02:00;49.574917;6.136453;inboundTowardsTown;A1;freeFlow;105.0;3237;8.0
A1.TG.6130;2019-09-23T15:24:00.000+02:00;49.61032;6.1752295;inboundTowardsTown;A1;freeFlow;101.0;3366;10.0
A1.TG.3225;2019-09-23T15:24:00.000+02:00;49.586815;6.160564;inboundTowardsTown;A1;freeFlow;113.0;3276;10.0
A1.TTCEG.7461;2019-09-23T15:24:00.000+02:00;49.621647;6.1791635;inboundTowardsTown;A1;congested;75.0;3485;10.0
A1.TG.13100;2019-09-23T15:24:00.000+02:00;49.638874;6.233522;inboundTowardsTown;A1;freeFlow;103.0;1345;4.0
A1.TG.30835;2019-09-23T15:24:00.000+02:00;49.694817;6.452156;inboundTowardsTown;A1;freeFlow;113.0;656;1.0
A1.GT.22026;2019-09-23T15:24:00.000+02:00;49.65859;6.345964;outboundFromTown;A1;freeFlow;125.0;1567;3.0
A1.TG.35079;2019-09-23T15:24:00.000+02:00;49.721638;6.488162;inboundTowardsTown;A1;freeFlow;98.0;372;1.0
A1.GT.8100;2019-09-23T15:24:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;unknown;null;0;0.0
A1.GT.24538;2019-09-23T15:24:00.000+02:00;49.667915;6.3771095;outboundFromTown;A1;freeFlow;129.0;1445;4.0
A1.TG.15400;2019-09-23T15:24:00.000+02:00;49.640495;6.263782;inboundTowardsTown;A1;freeFlow;103.0;1454;4.0
A1.GTHOT.1730;2019-09-23T15:24:00.000+02:00;49.576626;6.1477757;outboundFromTown;A1;freeFlow;96.0;2730;8.0
A1.GT.30835;2019-09-23T15:24:00.000+02:00;49.694725;6.452195;outboundFromTown;A1;freeFlow;111.0;910;4.0
A1.GT.9669;2019-09-23T15:24:00.000+02:00;49.63968;6.1877956;outboundFromTown;A1;freeFlow;114.0;1991;7.0
A1.TTHOG.2009;2019-09-23T15:24:00.000+02:00;49.578068;6.1509457;inboundTowardsTown;A1;freeFlow;91.0;3241;9.0
A1.GT.10810;2019-09-23T15:24:00.000+02:00;49.64209;6.202998;outboundFromTown;A1;freeFlow;103.0;3292;9.0
A1.GT.880;2019-09-23T15:24:00.000+02:00;49.574825;6.13645;outboundFromTown;A1;freeFlow;109.0;2969;10.0
A1.TG.4400;2019-09-23T15:24:00.000+02:00;49.595436;6.1700554;inboundTowardsTown;A1;freeFlow;97.0;3147;13.0
A1.TG.8099;2019-09-23T15:24:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.TG.10810;2019-09-23T15:24:00.000+02:00;49.6422;6.2029767;inboundTowardsTown;A1;freeFlow;115.0;1447;6.0
A1.TG.9669;2019-09-23T15:24:00.000+02:00;49.63976;6.187724;inboundTowardsTown;A1;freeFlow;100.0;1342;5.0
A1.GT.13100;2019-09-23T15:24:00.000+02:00;49.638794;6.233449;outboundFromTown;A1;freeFlow;109.0;1873;5.0
A1.GT.26600;2019-09-23T15:24:00.000+02:00;49.679363;6.399515;outboundFromTown;A1;freeFlow;114.0;1229;2.0
A1.TG.24538;2019-09-23T15:24:00.000+02:00;49.667995;6.3770285;inboundTowardsTown;A1;freeFlow;108.0;886;4.0
A1.GTCET.7367;2019-09-23T15:24:00.000+02:00;49.620834;6.1790977;outboundFromTown;A1;freeFlow;100.0;2870;8.0
A1.TG.26600;2019-09-23T15:24:00.000+02:00;49.679436;6.399427;inboundTowardsTown;A1;freeFlow;103.0;761;2.0
A1.TG.13878;2019-09-23T15:24:00.000+02:00;49.636826;6.243645;inboundTowardsTown;A1;freeFlow;104.0;1417;2.0
A1.TG.22026;2019-09-23T15:24:00.000+02:00;49.65866;6.3458695;inboundTowardsTown;A1;unknown;null;0;0.0
A1.TG.16951;2019-09-23T15:24:00.000+02:00;49.643085;6.284836;inboundTowardsTown;A1;freeFlow;110.0;1013;4.0
A1.GT.6130;2019-09-23T15:24:00.000+02:00;49.610275;6.175354;outboundFromTown;A1;freeFlow;103.0;3004;8.0
A1.GT.3225;2019-09-23T15:24:00.000+02:00;49.58677;6.160692;outboundFromTown;A1;freeFlow;118.0;3004;10.0
A1.GT.8099;2019-09-23T15:24:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;freeFlow;107.0;2890;6.0
A1.GT.15400;2019-09-23T15:24:00.000+02:00;49.64039;6.2638326;outboundFromTown;A1;freeFlow;90.0;1181;6.0
A1.TG.8100;2019-09-23T15:24:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.4400;2019-09-23T15:24:00.000+02:00;49.595387;6.1701794;outboundFromTown;A1;freeFlow;117.0;2884;9.0
A1.GT.16951;2019-09-23T15:24:00.000+02:00;49.642994;6.284845;outboundFromTown;A1;congested;32.0;1551;17.0
A1.GT.35064;2019-09-23T15:24:00.000+02:00;49.721455;6.4883018;outboundFromTown;A1;congested;78.0;831;4.0
A1.TG.880;2019-09-23T15:24:00.000+02:00;49.574917;6.136453;inboundTowardsTown;A1;freeFlow;105.0;3237;8.0
A1.TG.6130;2019-09-23T15:24:00.000+02:00;49.61032;6.1752295;inboundTowardsTown;A1;freeFlow;101.0;3366;10.0
A1.TG.3225;2019-09-23T15:24:00.000+02:00;49.586815;6.160564;inboundTowardsTown;A1;freeFlow;113.0;3276;10.0
A1.TTCEG.7461;2019-09-23T15:24:00.000+02:00;49.621647;6.1791635;inboundTowardsTown;A1;congested;75.0;3485;10.0
A1.TG.13100;2019-09-23T15:24:00.000+02:00;49.638874;6.233522;inboundTowardsTown;A1;freeFlow;103.0;1345;4.0
A1.TG.30835;2019-09-23T15:24:00.000+02:00;49.694817;6.452156;inboundTowardsTown;A1;freeFlow;113.0;656;1.0
A1.GT.22026;2019-09-23T15:24:00.000+02:00;49.65859;6.345964;outboundFromTown;A1;freeFlow;125.0;1567;3.0
A1.TG.35079;2019-09-23T15:24:00.000+02:00;49.721638;6.488162;inboundTowardsTown;A1;freeFlow;98.0;372;1.0
A1.GT.8100;2019-09-23T15:24:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;unknown;null;0;0.0
A1.GT.24538;2019-09-23T15:24:00.000+02:00;49.667915;6.3771095;outboundFromTown;A1;freeFlow;129.0;1445;4.0
A1.TG.15400;2019-09-23T15:24:00.000+02:00;49.640495;6.263782;inboundTowardsTown;A1;freeFlow;103.0;1454;4.0
A1.GTHOT.1730;2019-09-23T15:24:00.000+02:00;49.576626;6.1477757;outboundFromTown;A1;freeFlow;96.0;2730;8.0
A1.GT.30835;2019-09-23T15:24:00.000+02:00;49.694725;6.452195;outboundFromTown;A1;freeFlow;111.0;910;4.0
A1.GT.9669;2019-09-23T15:24:00.000+02:00;49.63968;6.1877956;outboundFromTown;A1;freeFlow;114.0;1991;7.0
A1.TTHOG.2009;2019-09-23T15:24:00.000+02:00;49.578068;6.1509457;inboundTowardsTown;A1;freeFlow;91.0;3241;9.0
A1.GT.10810;2019-09-23T15:24:00.000+02:00;49.64209;6.202998;outboundFromTown;A1;freeFlow;103.0;3292;9.0
A1.GT.880;2019-09-23T15:24:00.000+02:00;49.574825;6.13645;outboundFromTown;A1;freeFlow;109.0;2969;10.0
A1.TG.4400;2019-09-23T15:24:00.000+02:00;49.595436;6.1700554;inboundTowardsTown;A1;freeFlow;97.0;3147;13.0
A1.TG.8099;2019-09-23T15:24:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.35064;2019-09-23T15:29:00.000+02:00;49.721455;6.4883018;outboundFromTown;A1;congested;76.0;828;4.0
A1.GT.22026;2019-09-23T15:29:00.000+02:00;49.65859;6.345964;outboundFromTown;A1;freeFlow;120.0;1557;4.0
A1.TG.8100;2019-09-23T15:29:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.8099;2019-09-23T15:29:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;freeFlow;104.0;2904;7.0
A1.GT.16951;2019-09-23T15:29:00.000+02:00;49.642994;6.284845;outboundFromTown;A1;unknown;29.0;1552;19.0
A1.GT.9669;2019-09-23T15:29:00.000+02:00;49.63968;6.1877956;outboundFromTown;A1;freeFlow;109.0;2024;7.0
A1.GT.8100;2019-09-23T15:29:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;unknown;null;0;0.0
A1.GT.4400;2019-09-23T15:29:00.000+02:00;49.595387;6.1701794;outboundFromTown;A1;freeFlow;109.0;2906;11.0
A1.TG.30835;2019-09-23T15:29:00.000+02:00;49.694817;6.452156;inboundTowardsTown;A1;freeFlow;104.0;680;3.0
A1.TG.6130;2019-09-23T15:29:00.000+02:00;49.61032;6.1752295;inboundTowardsTown;A1;freeFlow;108.0;3319;7.0
A1.TG.26600;2019-09-23T15:29:00.000+02:00;49.679436;6.399427;inboundTowardsTown;A1;freeFlow;110.0;776;1.0
A1.GTHOT.1730;2019-09-23T15:29:00.000+02:00;49.576626;6.1477757;outboundFromTown;A1;freeFlow;95.0;2797;8.0
A1.TG.13878;2019-09-23T15:29:00.000+02:00;49.636826;6.243645;inboundTowardsTown;A1;freeFlow;110.0;1425;3.0
A1.GT.30835;2019-09-23T15:29:00.000+02:00;49.694725;6.452195;outboundFromTown;A1;freeFlow;113.0;922;3.0
A1.GT.26600;2019-09-23T15:29:00.000+02:00;49.679363;6.399515;outboundFromTown;A1;freeFlow;123.0;1242;3.0
A1.GT.10810;2019-09-23T15:29:00.000+02:00;49.64209;6.202998;outboundFromTown;A1;freeFlow;111.0;3333;8.0
A1.TG.16951;2019-09-23T15:29:00.000+02:00;49.643085;6.284836;inboundTowardsTown;A1;freeFlow;113.0;984;4.0
A1.GT.24538;2019-09-23T15:29:00.000+02:00;49.667915;6.3771095;outboundFromTown;A1;freeFlow;128.0;1440;4.0
A1.TG.10810;2019-09-23T15:29:00.000+02:00;49.6422;6.2029767;inboundTowardsTown;A1;freeFlow;126.0;1441;6.0
A1.GT.880;2019-09-23T15:29:00.000+02:00;49.574825;6.13645;outboundFromTown;A1;freeFlow;109.0;3005;9.0
A1.TG.880;2019-09-23T15:29:00.000+02:00;49.574917;6.136453;inboundTowardsTown;A1;freeFlow;100.0;3245;12.0
A1.TG.4400;2019-09-23T15:29:00.000+02:00;49.595436;6.1700554;inboundTowardsTown;A1;freeFlow;102.0;3113;9.0
A1.GT.15400;2019-09-23T15:29:00.000+02:00;49.64039;6.2638326;outboundFromTown;A1;congested;73.0;1240;9.0
A1.GT.13100;2019-09-23T15:29:00.000+02:00;49.638794;6.233449;outboundFromTown;A1;freeFlow;117.0;1937;5.0
A1.TG.22026;2019-09-23T15:29:00.000+02:00;49.65866;6.3458695;inboundTowardsTown;A1;unknown;null;0;0.0
A1.TTHOG.2009;2019-09-23T15:29:00.000+02:00;49.578068;6.1509457;inboundTowardsTown;A1;freeFlow;85.0;3263;12.0
A1.TTCEG.7461;2019-09-23T15:29:00.000+02:00;49.621647;6.1791635;inboundTowardsTown;A1;congested;75.0;3464;10.0
A1.TG.9669;2019-09-23T15:29:00.000+02:00;49.63976;6.187724;inboundTowardsTown;A1;freeFlow;107.0;1347;5.0
A1.TG.13100;2019-09-23T15:29:00.000+02:00;49.638874;6.233522;inboundTowardsTown;A1;freeFlow;108.0;1361;4.0
A1.TG.35079;2019-09-23T15:29:00.000+02:00;49.721638;6.488162;inboundTowardsTown;A1;freeFlow;98.0;361;1.0
A1.GT.3225;2019-09-23T15:29:00.000+02:00;49.58677;6.160692;outboundFromTown;A1;freeFlow;111.0;3053;13.0
A1.TG.3225;2019-09-23T15:29:00.000+02:00;49.586815;6.160564;inboundTowardsTown;A1;freeFlow;120.0;3254;8.0
A1.TG.8099;2019-09-23T15:29:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.6130;2019-09-23T15:29:00.000+02:00;49.610275;6.175354;outboundFromTown;A1;freeFlow;100.0;3037;9.0
A1.TG.24538;2019-09-23T15:29:00.000+02:00;49.667995;6.3770285;inboundTowardsTown;A1;freeFlow;109.0;867;2.0
A1.GTCET.7367;2019-09-23T15:29:00.000+02:00;49.620834;6.1790977;outboundFromTown;A1;freeFlow;100.0;2897;9.0
A1.TG.15400;2019-09-23T15:29:00.000+02:00;49.640495;6.263782;inboundTowardsTown;A1;freeFlow;115.0;1453;3.0
A1.TG.3225;2019-09-23T15:54:00.000+02:00;49.586815;6.160564;inboundTowardsTown;A1;freeFlow;111.0;3262;10.0
A1.GTCET.7367;2019-09-23T15:54:00.000+02:00;49.620834;6.1790977;outboundFromTown;A1;freeFlow;100.0;3110;10.0
A1.TG.35079;2019-09-23T15:54:00.000+02:00;49.721638;6.488162;inboundTowardsTown;A1;freeFlow;95.0;361;1.0
A1.GT.9669;2019-09-23T15:54:00.000+02:00;49.63968;6.1877956;outboundFromTown;A1;freeFlow;120.0;2326;6.0
A1.TTCEG.7461;2019-09-23T15:54:00.000+02:00;49.621647;6.1791635;inboundTowardsTown;A1;congested;46.0;3480;14.0
A1.GT.16951;2019-09-23T15:54:00.000+02:00;49.642994;6.284845;outboundFromTown;A1;freeFlow;108.0;2021;7.0
A1.GT.3225;2019-09-23T15:54:00.000+02:00;49.58677;6.160692;outboundFromTown;A1;freeFlow;109.0;3123;13.0
A1.TG.13100;2019-09-23T15:54:00.000+02:00;49.638874;6.233522;inboundTowardsTown;A1;freeFlow;96.0;1358;5.0
A1.GT.10810;2019-09-23T15:54:00.000+02:00;49.64209;6.202998;outboundFromTown;A1;freeFlow;101.0;3676;9.0
A1.TG.26600;2019-09-23T15:54:00.000+02:00;49.679436;6.399427;inboundTowardsTown;A1;freeFlow;106.0;780;2.0
A1.TG.22026;2019-09-23T15:54:00.000+02:00;49.65866;6.3458695;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.35064;2019-09-23T15:54:00.000+02:00;49.721455;6.4883018;outboundFromTown;A1;congested;76.0;967;6.0
A1.GTHOT.1730;2019-09-23T15:54:00.000+02:00;49.576626;6.1477757;outboundFromTown;A1;freeFlow;95.0;2899;9.0
A1.GT.8099;2019-09-23T15:54:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;freeFlow;108.0;3076;7.0
A1.GT.4400;2019-09-23T15:54:00.000+02:00;49.595387;6.1701794;outboundFromTown;A1;freeFlow;110.0;3069;12.0
A1.GT.880;2019-09-23T15:54:00.000+02:00;49.574825;6.13645;outboundFromTown;A1;freeFlow;108.0;3086;10.0
A1.TG.15400;2019-09-23T15:54:00.000+02:00;49.640495;6.263782;inboundTowardsTown;A1;freeFlow;111.0;1453;3.0
A1.GT.24538;2019-09-23T15:54:00.000+02:00;49.667915;6.3771095;outboundFromTown;A1;freeFlow;113.0;1829;8.0
A1.TG.10810;2019-09-23T15:54:00.000+02:00;49.6422;6.2029767;inboundTowardsTown;A1;freeFlow;128.0;1364;3.0
A1.GT.13100;2019-09-23T15:54:00.000+02:00;49.638794;6.233449;outboundFromTown;A1;freeFlow;112.0;2286;7.0
A1.GT.8100;2019-09-23T15:54:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;unknown;null;0;0.0
A1.GT.30835;2019-09-23T15:54:00.000+02:00;49.694725;6.452195;outboundFromTown;A1;freeFlow;115.0;1198;4.0
A1.TG.880;2019-09-23T15:54:00.000+02:00;49.574917;6.136453;inboundTowardsTown;A1;freeFlow;99.0;3219;12.0
A1.TG.24538;2019-09-23T15:54:00.000+02:00;49.667995;6.3770285;inboundTowardsTown;A1;freeFlow;103.0;877;4.0
A1.TG.4400;2019-09-23T15:54:00.000+02:00;49.595436;6.1700554;inboundTowardsTown;A1;freeFlow;100.0;3164;10.0
A1.TG.6130;2019-09-23T15:54:00.000+02:00;49.61032;6.1752295;inboundTowardsTown;A1;freeFlow;109.0;3322;6.0
A1.TG.8100;2019-09-23T15:54:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.TG.16951;2019-09-23T15:54:00.000+02:00;49.643085;6.284836;inboundTowardsTown;A1;freeFlow;107.0;1013;5.0
A1.GT.26600;2019-09-23T15:54:00.000+02:00;49.679363;6.399515;outboundFromTown;A1;freeFlow;117.0;1660;5.0
A1.TG.8099;2019-09-23T15:54:00.000+02:00;49.627132;6.18179;inboundTowardsTown;A1;unknown;null;0;0.0
A1.TG.30835;2019-09-23T15:54:00.000+02:00;49.694817;6.452156;inboundTowardsTown;A1;freeFlow;111.0;673;2.0
A1.GT.6130;2019-09-23T15:54:00.000+02:00;49.610275;6.175354;outboundFromTown;A1;freeFlow;102.0;3089;8.0
A1.GT.15400;2019-09-23T15:54:00.000+02:00;49.64039;6.2638326;outboundFromTown;A1;freeFlow;114.0;1395;6.0
A1.TTHOG.2009;2019-09-23T15:54:00.000+02:00;49.578068;6.1509457;inboundTowardsTown;A1;heavy;81.0;3248;13.0
A1.GT.22026;2019-09-23T15:54:00.000+02:00;49.65859;6.345964;outboundFromTown;A1;freeFlow;112.0;2004;7.0
A1.TG.13878;2019-09-23T15:54:00.000+02:00;49.636826;6.243645;inboundTowardsTown;A1;freeFlow;103.0;1446;5.0
A1.TG.9669;2019-09-23T15:54:00.000+02:00;49.63976;6.187724;inboundTowardsTown;A1;freeFlow;107.0;1286;3.0
A1.TG.3225;2019-09-23T15:54:00.000+02:00;49.586815;6.160564;inboundTowardsTown;A1;freeFlow;111.0;3262;10.0
A1.GTCET.7367;2019-09-23T15:54:00.000+02:00;49.620834;6.1790977;outboundFromTown;A1;freeFlow;100.0;3110;10.0
A1.TG.35079;2019-09-23T15:54:00.000+02:00;49.721638;6.488162;inboundTowardsTown;A1;freeFlow;95.0;361;1.0
A1.GT.9669;2019-09-23T15:54:00.000+02:00;49.63968;6.1877956;outboundFromTown;A1;freeFlow;120.0;2326;6.0
A1.TTCEG.7461;2019-09-23T15:54:00.000+02:00;49.621647;6.1791635;inboundTowardsTown;A1;congested;46.0;3480;14.0
A1.GT.16951;2019-09-23T15:54:00.000+02:00;49.642994;6.284845;outboundFromTown;A1;freeFlow;108.0;2021;7.0
A1.GT.3225;2019-09-23T15:54:00.000+02:00;49.58677;6.160692;outboundFromTown;A1;freeFlow;109.0;3123;13.0
A1.TG.13100;2019-09-23T15:54:00.000+02:00;49.638874;6.233522;inboundTowardsTown;A1;freeFlow;96.0;1358;5.0
A1.GT.10810;2019-09-23T15:54:00.000+02:00;49.64209;6.202998;outboundFromTown;A1;freeFlow;101.0;3676;9.0
A1.TG.26600;2019-09-23T15:54:00.000+02:00;49.679436;6.399427;inboundTowardsTown;A1;freeFlow;106.0;780;2.0
A1.TG.22026;2019-09-23T15:54:00.000+02:00;49.65866;6.3458695;inboundTowardsTown;A1;unknown;null;0;0.0
A1.GT.35064;2019-09-23T15:54:00.000+02:00;49.721455;6.4883018;outboundFromTown;A1;congested;76.0;967;6.0
A1.GTHOT.1730;2019-09-23T15:54:00.000+02:00;49.576626;6.1477757;outboundFromTown;A1;freeFlow;95.0;2899;9.0
A1.GT.8099;2019-09-23T15:54:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;freeFlow;108.0;3076;7.0
A1.GT.4400;2019-09-23T15:54:00.000+02:00;49.595387;6.1701794;outboundFromTown;A1;freeFlow;110.0;3069;12.0
A1.GT.880;2019-09-23T15:54:00.000+02:00;49.574825;6.13645;outboundFromTown;A1;freeFlow;108.0;3086;10.0
A1.TG.15400;2019-09-23T15:54:00.000+02:00;49.640495;6.263782;inboundTowardsTown;A1;freeFlow;111.0;1453;3.0
A1.GT.24538;2019-09-23T15:54:00.000+02:00;49.667915;6.3771095;outboundFromTown;A1;freeFlow;113.0;1829;8.0
A1.TG.10810;2019-09-23T15:54:00.000+02:00;49.6422;6.2029767;inboundTowardsTown;A1;freeFlow;128.0;1364;3.0
A1.GT.13100;2019-09-23T15:54:00.000+02:00;49.638794;6.233449;outboundFromTown;A1;freeFlow;112.0;2286;7.0
A1.GT.8100;2019-09-23T15:54:00.000+02:00;49.627117;6.1819334;outboundFromTown;A1;unknown;null;0;0.0
A1.GT.30835;2019-09-23T15:54:00.000+02:00;49.694725;6.452195;outboundFromTown;A1;freeFlow;115.0;1198;4.0
A1.TG.880;2019-09-23T15:54:00.000+02:00;49.574917;6.136453;inboundTowardsTown;A1;freeFlow;99.0;3219;12.0
A1.TG.24538;2019-09-23T15:54:00.000+02:00;49.667995;6.3770285;inboundTowardsTown;A1;freeFlow;103.0;877;4.0
